Fecha,DiaSemana,Mes,Anio,MesAnio,FinDeSemana,Quincena,QuincenaCompleta,FechaNumero
8/04/2018,Domingo,4,2018,201804,Fin de Semana,NoQuincena,PrimeraQuincena,20180408
9/04/2018,Lunes,4,2018,201804,Entre Semana,NoQuincena,PrimeraQuincena,20180409
10/04/2018,Martes,4,2018,201804,Entre Semana,NoQuincena,PrimeraQuincena,20180410
11/04/2018,Miércoles,4,2018,201804,Entre Semana,NoQuincena,PrimeraQuincena,20180411
12/04/2018,Jueves,4,2018,201804,Entre Semana,NoQuincena,PrimeraQuincena,20180412
13/04/2018,Viernes,4,2018,201804,Entre Semana,NoQuincena,PrimeraQuincena,20180413
14/04/2018,Sábado,4,2018,201804,Fin de Semana,SegundaQuincena,PrimeraQuincena,20180414
15/04/2018,Domingo,4,2018,201804,Fin de Semana,SegundaQuincena,PrimeraQuincena,20180415
16/04/2018,Lunes,4,2018,201804,Entre Semana,SegundaQuincena,SegundaQuincena,20180416
17/04/2018,Martes,4,2018,201804,Entre Semana,SegundaQuincena,SegundaQuincena,20180417
18/04/2018,Miércoles,4,2018,201804,Entre Semana,SegundaQuincena,SegundaQuincena,20180418
19/04/2018,Jueves,4,2018,201804,Entre Semana,SegundaQuincena,SegundaQuincena,20180419
20/04/2018,Viernes,4,2018,201804,Entre Semana,NoQuincena,SegundaQuincena,20180420
21/04/2018,Sábado,4,2018,201804,Fin de Semana,NoQuincena,SegundaQuincena,20180421
22/04/2018,Domingo,4,2018,201804,Fin de Semana,NoQuincena,SegundaQuincena,20180422
23/04/2018,Lunes,4,2018,201804,Entre Semana,NoQuincena,SegundaQuincena,20180423
24/04/2018,Martes,4,2018,201804,Entre Semana,NoQuincena,SegundaQuincena,20180424
25/04/2018,Miércoles,4,2018,201804,Entre Semana,NoQuincena,SegundaQuincena,20180425
26/04/2018,Jueves,4,2018,201804,Entre Semana,NoQuincena,SegundaQuincena,20180426
27/04/2018,Viernes,4,2018,201804,Entre Semana,NoQuincena,SegundaQuincena,20180427
28/04/2018,Sábado,4,2018,201804,Fin de Semana,NoQuincena,SegundaQuincena,20180428
29/04/2018,Domingo,4,2018,201804,Fin de Semana,NoQuincena,SegundaQuincena,20180429
30/04/2018,Lunes,4,2018,201804,Entre Semana,NoQuincena,SegundaQuincena,20180430
1/05/2018,Martes,5,2018,201805,Entre Semana,PrimeraQuincena,PrimeraQuincena,20180501
2/05/2018,Miércoles,5,2018,201805,Entre Semana,PrimeraQuincena,PrimeraQuincena,20180502
3/05/2018,Jueves,5,2018,201805,Entre Semana,PrimeraQuincena,PrimeraQuincena,20180503
4/05/2018,Viernes,5,2018,201805,Entre Semana,PrimeraQuincena,PrimeraQuincena,20180504
5/05/2018,Sábado,5,2018,201805,Fin de Semana,PrimeraQuincena,PrimeraQuincena,20180505
6/05/2018,Domingo,5,2018,201805,Fin de Semana,PrimeraQuincena,PrimeraQuincena,20180506
7/05/2018,Lunes,5,2018,201805,Entre Semana,NoQuincena,PrimeraQuincena,20180507
8/05/2018,Martes,5,2018,201805,Entre Semana,NoQuincena,PrimeraQuincena,20180508
9/05/2018,Miércoles,5,2018,201805,Entre Semana,NoQuincena,PrimeraQuincena,20180509
10/05/2018,Jueves,5,2018,201805,Entre Semana,NoQuincena,PrimeraQuincena,20180510
11/05/2018,Viernes,5,2018,201805,Entre Semana,NoQuincena,PrimeraQuincena,20180511
12/05/2018,Sábado,5,2018,201805,Fin de Semana,NoQuincena,PrimeraQuincena,20180512
13/05/2018,Domingo,5,2018,201805,Fin de Semana,NoQuincena,PrimeraQuincena,20180513
14/05/2018,Lunes,5,2018,201805,Entre Semana,SegundaQuincena,PrimeraQuincena,20180514
15/05/2018,Martes,5,2018,201805,Entre Semana,SegundaQuincena,PrimeraQuincena,20180515
16/05/2018,Miércoles,5,2018,201805,Entre Semana,SegundaQuincena,SegundaQuincena,20180516
17/05/2018,Jueves,5,2018,201805,Entre Semana,SegundaQuincena,SegundaQuincena,20180517
18/05/2018,Viernes,5,2018,201805,Entre Semana,SegundaQuincena,SegundaQuincena,20180518
19/05/2018,Sábado,5,2018,201805,Fin de Semana,SegundaQuincena,SegundaQuincena,20180519
20/05/2018,Domingo,5,2018,201805,Fin de Semana,NoQuincena,SegundaQuincena,20180520
21/05/2018,Lunes,5,2018,201805,Entre Semana,NoQuincena,SegundaQuincena,20180521
22/05/2018,Martes,5,2018,201805,Entre Semana,NoQuincena,SegundaQuincena,20180522
23/05/2018,Miércoles,5,2018,201805,Entre Semana,NoQuincena,SegundaQuincena,20180523
24/05/2018,Jueves,5,2018,201805,Entre Semana,NoQuincena,SegundaQuincena,20180524
25/05/2018,Viernes,5,2018,201805,Entre Semana,NoQuincena,SegundaQuincena,20180525
26/05/2018,Sábado,5,2018,201805,Fin de Semana,NoQuincena,SegundaQuincena,20180526
27/05/2018,Domingo,5,2018,201805,Fin de Semana,NoQuincena,SegundaQuincena,20180527
28/05/2018,Lunes,5,2018,201805,Entre Semana,NoQuincena,SegundaQuincena,20180528
29/05/2018,Martes,5,2018,201805,Entre Semana,NoQuincena,SegundaQuincena,20180529
30/05/2018,Miércoles,5,2018,201805,Entre Semana,NoQuincena,SegundaQuincena,20180530
31/05/2018,Jueves,5,2018,201805,Entre Semana,NoQuincena,SegundaQuincena,20180531
1/06/2018,Viernes,6,2018,201806,Entre Semana,PrimeraQuincena,PrimeraQuincena,20180601
2/06/2018,Sábado,6,2018,201806,Fin de Semana,PrimeraQuincena,PrimeraQuincena,20180602
3/06/2018,Domingo,6,2018,201806,Fin de Semana,PrimeraQuincena,PrimeraQuincena,20180603
4/06/2018,Lunes,6,2018,201806,Entre Semana,PrimeraQuincena,PrimeraQuincena,20180604
5/06/2018,Martes,6,2018,201806,Entre Semana,PrimeraQuincena,PrimeraQuincena,20180605
6/06/2018,Miércoles,6,2018,201806,Entre Semana,PrimeraQuincena,PrimeraQuincena,20180606
7/06/2018,Jueves,6,2018,201806,Entre Semana,NoQuincena,PrimeraQuincena,20180607
8/06/2018,Viernes,6,2018,201806,Entre Semana,NoQuincena,PrimeraQuincena,20180608
9/06/2018,Sábado,6,2018,201806,Fin de Semana,NoQuincena,PrimeraQuincena,20180609
10/06/2018,Domingo,6,2018,201806,Fin de Semana,NoQuincena,PrimeraQuincena,20180610
11/06/2018,Lunes,6,2018,201806,Entre Semana,NoQuincena,PrimeraQuincena,20180611
12/06/2018,Martes,6,2018,201806,Entre Semana,NoQuincena,PrimeraQuincena,20180612
13/06/2018,Miércoles,6,2018,201806,Entre Semana,NoQuincena,PrimeraQuincena,20180613
14/06/2018,Jueves,6,2018,201806,Entre Semana,SegundaQuincena,PrimeraQuincena,20180614
15/06/2018,Viernes,6,2018,201806,Entre Semana,SegundaQuincena,PrimeraQuincena,20180615
16/06/2018,Sábado,6,2018,201806,Fin de Semana,SegundaQuincena,SegundaQuincena,20180616
17/06/2018,Domingo,6,2018,201806,Fin de Semana,SegundaQuincena,SegundaQuincena,20180617
18/06/2018,Lunes,6,2018,201806,Entre Semana,SegundaQuincena,SegundaQuincena,20180618
19/06/2018,Martes,6,2018,201806,Entre Semana,SegundaQuincena,SegundaQuincena,20180619
20/06/2018,Miércoles,6,2018,201806,Entre Semana,NoQuincena,SegundaQuincena,20180620
21/06/2018,Jueves,6,2018,201806,Entre Semana,NoQuincena,SegundaQuincena,20180621
22/06/2018,Viernes,6,2018,201806,Entre Semana,NoQuincena,SegundaQuincena,20180622
23/06/2018,Sábado,6,2018,201806,Fin de Semana,NoQuincena,SegundaQuincena,20180623
24/06/2018,Domingo,6,2018,201806,Fin de Semana,NoQuincena,SegundaQuincena,20180624
25/06/2018,Lunes,6,2018,201806,Entre Semana,NoQuincena,SegundaQuincena,20180625
26/06/2018,Martes,6,2018,201806,Entre Semana,NoQuincena,SegundaQuincena,20180626
27/06/2018,Miércoles,6,2018,201806,Entre Semana,NoQuincena,SegundaQuincena,20180627
28/06/2018,Jueves,6,2018,201806,Entre Semana,NoQuincena,SegundaQuincena,20180628
29/06/2018,Viernes,6,2018,201806,Entre Semana,NoQuincena,SegundaQuincena,20180629
30/06/2018,Sábado,6,2018,201806,Fin de Semana,NoQuincena,SegundaQuincena,20180630
1/07/2018,Domingo,7,2018,201807,Fin de Semana,PrimeraQuincena,PrimeraQuincena,20180701
2/07/2018,Lunes,7,2018,201807,Entre Semana,PrimeraQuincena,PrimeraQuincena,20180702
3/07/2018,Martes,7,2018,201807,Entre Semana,PrimeraQuincena,PrimeraQuincena,20180703
4/07/2018,Miércoles,7,2018,201807,Entre Semana,PrimeraQuincena,PrimeraQuincena,20180704
5/07/2018,Jueves,7,2018,201807,Entre Semana,PrimeraQuincena,PrimeraQuincena,20180705
6/07/2018,Viernes,7,2018,201807,Entre Semana,PrimeraQuincena,PrimeraQuincena,20180706
7/07/2018,Sábado,7,2018,201807,Fin de Semana,NoQuincena,PrimeraQuincena,20180707
8/07/2018,Domingo,7,2018,201807,Fin de Semana,NoQuincena,PrimeraQuincena,20180708
9/07/2018,Lunes,7,2018,201807,Entre Semana,NoQuincena,PrimeraQuincena,20180709
10/07/2018,Martes,7,2018,201807,Entre Semana,NoQuincena,PrimeraQuincena,20180710
11/07/2018,Miércoles,7,2018,201807,Entre Semana,NoQuincena,PrimeraQuincena,20180711
12/07/2018,Jueves,7,2018,201807,Entre Semana,NoQuincena,PrimeraQuincena,20180712
13/07/2018,Viernes,7,2018,201807,Entre Semana,NoQuincena,PrimeraQuincena,20180713
14/07/2018,Sábado,7,2018,201807,Fin de Semana,SegundaQuincena,PrimeraQuincena,20180714
15/07/2018,Domingo,7,2018,201807,Fin de Semana,SegundaQuincena,PrimeraQuincena,20180715
16/07/2018,Lunes,7,2018,201807,Entre Semana,SegundaQuincena,SegundaQuincena,20180716
17/07/2018,Martes,7,2018,201807,Entre Semana,SegundaQuincena,SegundaQuincena,20180717
18/07/2018,Miércoles,7,2018,201807,Entre Semana,SegundaQuincena,SegundaQuincena,20180718
19/07/2018,Jueves,7,2018,201807,Entre Semana,SegundaQuincena,SegundaQuincena,20180719
20/07/2018,Viernes,7,2018,201807,Entre Semana,NoQuincena,SegundaQuincena,20180720
21/07/2018,Sábado,7,2018,201807,Fin de Semana,NoQuincena,SegundaQuincena,20180721
22/07/2018,Domingo,7,2018,201807,Fin de Semana,NoQuincena,SegundaQuincena,20180722
23/07/2018,Lunes,7,2018,201807,Entre Semana,NoQuincena,SegundaQuincena,20180723
24/07/2018,Martes,7,2018,201807,Entre Semana,NoQuincena,SegundaQuincena,20180724
25/07/2018,Miércoles,7,2018,201807,Entre Semana,NoQuincena,SegundaQuincena,20180725
26/07/2018,Jueves,7,2018,201807,Entre Semana,NoQuincena,SegundaQuincena,20180726
27/07/2018,Viernes,7,2018,201807,Entre Semana,NoQuincena,SegundaQuincena,20180727
28/07/2018,Sábado,7,2018,201807,Fin de Semana,NoQuincena,SegundaQuincena,20180728
29/07/2018,Domingo,7,2018,201807,Fin de Semana,NoQuincena,SegundaQuincena,20180729
30/07/2018,Lunes,7,2018,201807,Entre Semana,NoQuincena,SegundaQuincena,20180730
31/07/2018,Martes,7,2018,201807,Entre Semana,NoQuincena,SegundaQuincena,20180731
1/08/2018,Miércoles,8,2018,201808,Entre Semana,PrimeraQuincena,PrimeraQuincena,20180801
2/08/2018,Jueves,8,2018,201808,Entre Semana,PrimeraQuincena,PrimeraQuincena,20180802
3/08/2018,Viernes,8,2018,201808,Entre Semana,PrimeraQuincena,PrimeraQuincena,20180803
4/08/2018,Sábado,8,2018,201808,Fin de Semana,PrimeraQuincena,PrimeraQuincena,20180804
5/08/2018,Domingo,8,2018,201808,Fin de Semana,PrimeraQuincena,PrimeraQuincena,20180805
6/08/2018,Lunes,8,2018,201808,Entre Semana,PrimeraQuincena,PrimeraQuincena,20180806
7/08/2018,Martes,8,2018,201808,Entre Semana,NoQuincena,PrimeraQuincena,20180807
8/08/2018,Miércoles,8,2018,201808,Entre Semana,NoQuincena,PrimeraQuincena,20180808
9/08/2018,Jueves,8,2018,201808,Entre Semana,NoQuincena,PrimeraQuincena,20180809
10/08/2018,Viernes,8,2018,201808,Entre Semana,NoQuincena,PrimeraQuincena,20180810
11/08/2018,Sábado,8,2018,201808,Fin de Semana,NoQuincena,PrimeraQuincena,20180811
12/08/2018,Domingo,8,2018,201808,Fin de Semana,NoQuincena,PrimeraQuincena,20180812
13/08/2018,Lunes,8,2018,201808,Entre Semana,NoQuincena,PrimeraQuincena,20180813
14/08/2018,Martes,8,2018,201808,Entre Semana,SegundaQuincena,PrimeraQuincena,20180814
15/08/2018,Miércoles,8,2018,201808,Entre Semana,SegundaQuincena,PrimeraQuincena,20180815
16/08/2018,Jueves,8,2018,201808,Entre Semana,SegundaQuincena,SegundaQuincena,20180816
17/08/2018,Viernes,8,2018,201808,Entre Semana,SegundaQuincena,SegundaQuincena,20180817
18/08/2018,Sábado,8,2018,201808,Fin de Semana,SegundaQuincena,SegundaQuincena,20180818
19/08/2018,Domingo,8,2018,201808,Fin de Semana,SegundaQuincena,SegundaQuincena,20180819
20/08/2018,Lunes,8,2018,201808,Entre Semana,NoQuincena,SegundaQuincena,20180820
21/08/2018,Martes,8,2018,201808,Entre Semana,NoQuincena,SegundaQuincena,20180821
22/08/2018,Miércoles,8,2018,201808,Entre Semana,NoQuincena,SegundaQuincena,20180822
23/08/2018,Jueves,8,2018,201808,Entre Semana,NoQuincena,SegundaQuincena,20180823
24/08/2018,Viernes,8,2018,201808,Entre Semana,NoQuincena,SegundaQuincena,20180824
25/08/2018,Sábado,8,2018,201808,Fin de Semana,NoQuincena,SegundaQuincena,20180825
26/08/2018,Domingo,8,2018,201808,Fin de Semana,NoQuincena,SegundaQuincena,20180826
27/08/2018,Lunes,8,2018,201808,Entre Semana,NoQuincena,SegundaQuincena,20180827
28/08/2018,Martes,8,2018,201808,Entre Semana,NoQuincena,SegundaQuincena,20180828
29/08/2018,Miércoles,8,2018,201808,Entre Semana,NoQuincena,SegundaQuincena,20180829
30/08/2018,Jueves,8,2018,201808,Entre Semana,NoQuincena,SegundaQuincena,20180830
31/08/2018,Viernes,8,2018,201808,Entre Semana,NoQuincena,SegundaQuincena,20180831
1/09/2018,Sábado,9,2018,201809,Fin de Semana,PrimeraQuincena,PrimeraQuincena,20180901
2/09/2018,Domingo,9,2018,201809,Fin de Semana,PrimeraQuincena,PrimeraQuincena,20180902
3/09/2018,Lunes,9,2018,201809,Entre Semana,PrimeraQuincena,PrimeraQuincena,20180903
4/09/2018,Martes,9,2018,201809,Entre Semana,PrimeraQuincena,PrimeraQuincena,20180904
5/09/2018,Miércoles,9,2018,201809,Entre Semana,PrimeraQuincena,PrimeraQuincena,20180905
6/09/2018,Jueves,9,2018,201809,Entre Semana,PrimeraQuincena,PrimeraQuincena,20180906
7/09/2018,Viernes,9,2018,201809,Entre Semana,NoQuincena,PrimeraQuincena,20180907
8/09/2018,Sábado,9,2018,201809,Fin de Semana,NoQuincena,PrimeraQuincena,20180908
9/09/2018,Domingo,9,2018,201809,Fin de Semana,NoQuincena,PrimeraQuincena,20180909
10/09/2018,Lunes,9,2018,201809,Entre Semana,NoQuincena,PrimeraQuincena,20180910
11/09/2018,Martes,9,2018,201809,Entre Semana,NoQuincena,PrimeraQuincena,20180911
12/09/2018,Miércoles,9,2018,201809,Entre Semana,NoQuincena,PrimeraQuincena,20180912
13/09/2018,Jueves,9,2018,201809,Entre Semana,NoQuincena,PrimeraQuincena,20180913
14/09/2018,Viernes,9,2018,201809,Entre Semana,SegundaQuincena,PrimeraQuincena,20180914
15/09/2018,Sábado,9,2018,201809,Fin de Semana,SegundaQuincena,PrimeraQuincena,20180915
16/09/2018,Domingo,9,2018,201809,Fin de Semana,SegundaQuincena,SegundaQuincena,20180916
17/09/2018,Lunes,9,2018,201809,Entre Semana,SegundaQuincena,SegundaQuincena,20180917
18/09/2018,Martes,9,2018,201809,Entre Semana,SegundaQuincena,SegundaQuincena,20180918
19/09/2018,Miércoles,9,2018,201809,Entre Semana,SegundaQuincena,SegundaQuincena,20180919
20/09/2018,Jueves,9,2018,201809,Entre Semana,NoQuincena,SegundaQuincena,20180920
21/09/2018,Viernes,9,2018,201809,Entre Semana,NoQuincena,SegundaQuincena,20180921
22/09/2018,Sábado,9,2018,201809,Fin de Semana,NoQuincena,SegundaQuincena,20180922
23/09/2018,Domingo,9,2018,201809,Fin de Semana,NoQuincena,SegundaQuincena,20180923
24/09/2018,Lunes,9,2018,201809,Entre Semana,NoQuincena,SegundaQuincena,20180924
25/09/2018,Martes,9,2018,201809,Entre Semana,NoQuincena,SegundaQuincena,20180925
26/09/2018,Miércoles,9,2018,201809,Entre Semana,NoQuincena,SegundaQuincena,20180926
27/09/2018,Jueves,9,2018,201809,Entre Semana,NoQuincena,SegundaQuincena,20180927
28/09/2018,Viernes,9,2018,201809,Entre Semana,NoQuincena,SegundaQuincena,20180928
29/09/2018,Sábado,9,2018,201809,Fin de Semana,NoQuincena,SegundaQuincena,20180929
30/09/2018,Domingo,9,2018,201809,Fin de Semana,NoQuincena,SegundaQuincena,20180930
1/10/2018,Lunes,10,2018,201810,Entre Semana,PrimeraQuincena,PrimeraQuincena,20181001
